Time ,Direction
12:01:49,Forward
12:01:49,Forward
12:01:49,Forward
12:01:49,Forward
12:01:49,Forward
12:01:49,Forward
12:01:49,Forward
12:01:49,Forward
12:01:49,Forward
12:01:49,Forward
12:01:49,Forward
12:01:49,Forward
12:01:49,Forward
12:01:49,Forward
12:01:49,Forward
12:01:49,Forward
12:01:49,Forward
12:01:49,Forward
12:01:49,Forward
12:01:49,Forward
12:01:49,Forward
12:01:49,Forward
12:01:49,Forward
12:01:49,Forward
12:01:49,Forward
12:01:49,Forward
12:01:49,Forward
12:01:49,Looking Right
12:01:50,Looking Right
12:01:50,Looking Right
12:01:50,Looking Right
12:01:50,Looking Right
12:01:50,Looking Right
12:01:50,Looking Right
12:01:50,Looking Right
12:01:50,Looking Right
12:01:50,Forward
12:01:50,Forward
12:01:50,Looking Right
12:01:50,Looking Right
12:01:50,Looking Right
12:01:50,Forward
12:01:50,Forward
12:01:50,Forward
12:01:50,Forward
12:01:50,Forward
12:01:50,Forward
12:01:50,Forward
12:01:50,Forward
12:01:50,Looking Right
12:01:50,Looking Right
12:01:50,Looking Right
12:01:50,Looking Right
12:01:50,Looking Right
12:01:50,Looking Right
12:01:50,Looking Right
12:01:50,Looking Right
12:01:50,Looking Right
12:01:51,Looking Right
12:01:51,Looking Right
12:01:51,Looking Right
12:01:51,Looking Right
12:01:51,Looking Right
12:01:51,Looking Right
12:01:51,Looking Right
12:01:51,Looking Right
12:01:51,Forward
12:01:51,Looking Right
12:01:51,Looking Right
12:01:51,Looking Right
12:01:51,Forward
12:01:51,Forward
12:01:51,Forward
12:01:51,Forward
12:01:51,Forward
12:01:51,Looking Right
12:01:51,Looking Right
12:01:51,Looking Right
12:01:51,Forward
12:01:51,Forward
12:01:51,Forward
12:01:51,Forward
12:01:51,Forward
12:01:51,Forward
12:01:51,Forward
12:01:51,Forward
12:01:51,Forward
12:01:51,Forward
12:01:52,Forward
12:01:52,Forward
12:01:52,Forward
12:01:52,Forward
12:01:52,Forward
12:01:52,Forward
12:01:52,Forward
12:01:52,Forward
12:01:52,Forward
12:01:52,Forward
12:01:52,Forward
12:01:52,Forward
12:01:52,Forward
12:01:52,Forward
12:01:52,Forward
12:01:52,Forward
12:01:52,Forward
12:01:52,Forward
12:01:52,Forward
12:01:52,Forward
12:01:52,Forward
12:01:52,Forward
12:01:52,Forward
12:01:52,Forward
12:01:52,Forward
12:01:52,Forward
12:01:52,Forward
12:01:52,Forward
12:01:52,Forward
12:01:52,Forward
12:01:53,Forward
12:01:53,Forward
12:01:53,Forward
12:01:53,Forward
12:01:53,Forward
12:01:53,Forward
12:01:53,Forward
12:01:53,Forward
12:01:53,Forward
12:01:53,Looking Up
12:01:53,Looking Up
12:01:53,Looking Up
12:01:53,Looking Up
12:01:53,Looking Up
12:01:53,Looking Up
12:01:53,Looking Up
12:01:53,Looking Up
12:01:53,Looking Up
12:01:53,Looking Up
12:01:53,Looking Up
12:01:53,Looking Up
12:01:53,Looking Up
12:01:53,Looking Up
12:01:53,Looking Up
12:01:53,Looking Up
12:01:53,Looking Up
12:01:53,Looking Up
12:01:53,Looking Up
12:01:53,Looking Up
12:01:53,Looking Up
12:01:54,Looking Up
12:01:54,Looking Up
12:01:54,Looking Up
12:01:54,Looking Up
12:01:54,Looking Up
12:01:54,Looking Up
12:01:54,Looking Up
12:01:54,Looking Up
12:01:54,Looking Up
12:01:54,Looking Up
12:01:54,Looking Up
12:01:54,Looking Up
12:01:54,Looking Up
12:01:54,Looking Up
12:01:54,Looking Up
12:01:54,Looking Up
12:01:54,Looking Up
12:01:54,Looking Up
12:01:54,Looking Up
12:01:54,Looking Up
12:01:54,Looking Up
12:01:54,Looking Up
12:01:54,Looking Up
12:01:54,Looking Up
12:01:54,Looking Up
12:01:54,Looking Up
12:01:54,Looking Up
12:01:54,Looking Up
12:01:54,Looking Up
12:01:54,Looking Up
12:01:55,Looking Up
12:01:55,Looking Up
12:01:55,Looking Up
12:01:55,Looking Up
12:01:55,Looking Up
12:01:55,Looking Up
12:01:55,Looking Up
12:01:55,Looking Up
12:01:55,Looking Up
12:01:55,Looking Up
12:01:55,Looking Up
12:01:55,Looking Up
12:01:55,Looking Up
12:01:55,Looking Up
12:01:55,Looking Up
12:01:55,Looking Up
12:01:55,Looking Up
12:01:55,Looking Up
12:01:55,Looking Up
12:01:55,Looking Up
12:01:55,Looking Up
12:01:55,Looking Up
12:01:55,Looking Up
12:01:55,Looking Up
12:01:55,Looking Up
12:01:55,Looking Up
12:01:55,Looking Up
12:01:55,Looking Up
12:01:55,Looking Up
12:01:55,Looking Up
12:01:56,Looking Up
12:01:56,Looking Up
12:01:56,Looking Up
12:01:56,Looking Up
12:01:56,Looking Up
12:01:56,Looking Up
12:01:56,Looking Up
12:01:56,Looking Up
12:01:56,Looking Up
12:01:56,Looking Up
12:01:56,Looking Up
12:01:56,Looking Up
12:01:56,Looking Up
12:01:56,Looking Up
12:01:56,Looking Up
12:01:56,Looking Up
12:01:56,Looking Up
12:01:56,Looking Up
12:01:56,Looking Up
12:01:56,Looking Up
12:01:56,Looking Up
12:01:56,Looking Up
12:01:56,Looking Up
12:01:56,Looking Up
12:01:56,Looking Up
12:01:56,Looking Up
12:01:56,Looking Up
12:01:56,Looking Up
12:01:56,Looking Up
12:01:56,Looking Up
12:01:57,Looking Up
12:01:57,Looking Up
12:01:57,Looking Up
12:01:57,Looking Up
12:01:57,Looking Up
12:01:57,Looking Up
12:01:57,Looking Up
12:01:57,Looking Up
12:01:57,Looking Up
12:01:57,Looking Up
12:01:57,Looking Up
12:01:57,Looking Up
12:01:57,Looking Up
12:01:57,Looking Up
12:01:57,Looking Up
12:01:57,Looking Up
12:01:57,Looking Up
12:01:57,Looking Up
12:01:57,Looking Up
12:01:57,Looking Up
12:01:57,Looking Up
12:01:57,Looking Up
12:01:57,Looking Up
12:01:57,Looking Up
12:01:57,Looking Up
12:01:57,Looking Up
12:01:57,Looking Up
12:01:57,Looking Up
12:01:57,Looking Up
12:01:57,Looking Up
12:01:58,Looking Up
12:01:58,Looking Up
12:01:58,Looking Up
12:01:58,Looking Up
12:01:58,Looking Up
12:01:58,Looking Up
12:01:58,Looking Up
12:01:58,Looking Up
12:01:58,Looking Up
12:01:58,Looking Up
12:01:58,Looking Up
12:01:58,Looking Up
12:01:58,Looking Up
12:01:58,Looking Up
12:01:58,Looking Up
12:01:58,Looking Up
12:01:58,Looking Up
12:01:58,Looking Up
12:01:58,Looking Up
12:01:58,Looking Up
12:01:58,Looking Up
12:01:58,Looking Up
12:01:58,Looking Up
12:01:58,Looking Up
12:01:58,Looking Up
12:01:58,Looking Up
12:01:58,Looking Up
12:01:58,Looking Up
12:01:58,Looking Up
12:01:58,Looking Up
12:01:59,Looking Up
12:01:59,Looking Up
12:01:59,Looking Up
12:01:59,Looking Up
12:01:59,Looking Up
12:01:59,Looking Up
12:01:59,Forward
12:01:59,Forward
12:01:59,Forward
12:01:59,Forward
12:01:59,Forward
12:01:59,Forward
12:01:59,Forward
12:01:59,Forward
12:01:59,Forward
12:01:59,Forward
12:01:59,Forward
12:01:59,Forward
12:01:59,Looking Up
12:01:59,Looking Up
12:01:59,Looking Up
12:01:59,Looking Up
12:01:59,Looking Up
12:01:59,Looking Up
12:01:59,Looking Up
12:01:59,Looking Up
12:01:59,Looking Up
12:01:59,Looking Up
12:01:59,Looking Up
12:01:59,Looking Up
12:02:01,Looking Up
12:02:01,Looking Up
12:02:01,Looking Up
12:02:01,Looking Up
12:02:01,Looking Up
12:02:01,Looking Up
12:02:01,Looking Up
12:02:01,Looking Up
12:02:01,Forward
12:02:01,Forward
12:02:01,Forward
12:02:01,Forward
12:02:01,Forward
12:02:01,Forward
12:02:01,Looking Up
12:02:01,Looking Up
12:02:01,Looking Up
12:02:01,Looking Up
12:02:01,Looking Up
12:02:01,Looking Up
12:02:01,Looking Up
12:02:01,Looking Up
12:02:01,Looking Up
12:02:01,Looking Up
12:02:01,Looking Up
12:02:01,Forward
12:02:01,Forward
12:02:01,Forward
12:02:01,Forward
12:02:01,Forward
12:02:02,Forward
12:02:02,Forward
12:02:02,Forward
12:02:02,Looking Up
12:02:02,Looking Up
12:02:02,Looking Up
12:02:02,Looking Up
12:02:02,Looking Up
12:02:02,Looking Up
12:02:02,Looking Up
12:02:02,Looking Up
12:02:02,Forward
12:02:02,Forward
12:02:02,Forward
12:02:02,Forward
12:02:02,Forward
12:02:02,Forward
12:02:02,Forward
12:02:02,Forward
12:02:02,Forward
12:02:02,Forward
12:02:02,Forward
12:02:02,Forward
12:02:02,Looking Up
12:02:02,Looking Up
12:02:02,Looking Up
12:02:02,Looking Up
12:02:02,Looking Up
12:02:02,Looking Up
12:02:02,Looking Up
12:02:02,Looking Up
12:02:02,Looking Up
12:02:02,Looking Up
12:02:02,Looking Up
12:02:02,Looking Up
12:02:02,Looking Up
12:02:02,Looking Up
12:02:02,Looking Up
12:02:02,Looking Up
12:02:02,Looking Up
12:02:02,Looking Up
12:02:02,Looking Up
12:02:02,Looking Up
12:02:02,Looking Up
12:02:02,Looking Up
12:02:02,Looking Up
12:02:02,Looking Up
12:02:02,Looking Up
12:02:02,Looking Up
12:02:02,Looking Up
12:02:02,Looking Up
12:02:02,Looking Up
12:02:02,Looking Up
12:02:02,Looking Up
12:02:02,Looking Up
12:02:02,Looking Up
12:02:02,Looking Up
12:02:02,Looking Up
12:02:02,Looking Up
