Time ,Direction
12:00:44,Forward
12:00:44,Forward
12:00:44,Forward
12:00:44,Forward
12:00:44,Forward
12:00:44,Forward
12:00:44,Forward
12:00:44,Forward
12:00:44,Forward
12:00:44,Forward
12:00:45,Forward
12:00:45,Forward
12:00:45,Forward
12:00:45,Forward
12:00:45,Forward
12:00:45,Forward
12:00:45,Forward
12:00:45,Forward
12:00:45,Forward
12:00:45,Forward
12:00:45,Forward
12:00:45,Forward
12:00:45,Forward
12:00:45,Forward
12:00:45,Forward
12:00:45,Forward
12:00:45,Forward
12:00:45,Forward
12:00:45,Forward
12:00:45,Forward
12:00:45,Forward
12:00:45,Forward
12:00:45,Forward
12:00:45,Forward
12:00:45,Looking Up
12:00:45,Looking Up
12:00:45,Looking Up
12:00:45,Looking Up
12:00:45,Forward
12:00:45,Looking Up
12:00:46,Looking Up
12:00:46,Looking Up
12:00:46,Looking Up
12:00:46,Looking Up
12:00:46,Looking Up
12:00:46,Looking Up
12:00:46,Looking Up
12:00:46,Looking Up
12:00:46,Looking Up
12:00:46,Forward
12:00:46,Forward
12:00:46,Forward
12:00:46,Forward
12:00:46,Looking Right
12:00:46,Looking Right
12:00:46,Looking Right
12:00:46,Looking Right
12:00:46,Forward
12:00:46,Forward
12:00:46,Forward
12:00:46,Looking Right
12:00:46,Looking Right
12:00:46,Forward
12:00:46,Looking Right
12:00:46,Looking Right
12:00:46,Looking Right
12:00:46,Looking Right
12:00:46,Looking Right
12:00:46,Forward
12:00:46,Forward
12:00:47,Looking Right
12:00:47,Looking Right
12:00:47,Forward
12:00:47,Forward
12:00:47,Forward
12:00:47,Looking Right
12:00:47,Looking Right
12:00:47,Looking Right
12:00:47,Looking Right
12:00:47,Looking Right
12:00:47,Looking Right
12:00:47,Forward
12:00:47,Forward
12:00:47,Looking Right
12:00:47,Looking Right
12:00:47,Looking Right
12:00:47,Looking Right
12:00:47,Looking Right
12:00:47,Looking Right
12:00:47,Looking Right
12:00:47,Looking Right
12:00:47,Forward
12:00:47,Forward
12:00:47,Forward
12:00:47,Forward
12:00:47,Forward
12:00:47,Forward
12:00:47,Forward
12:00:47,Forward
12:00:47,Forward
12:00:48,Forward
12:00:48,Forward
12:00:48,Forward
12:00:48,Forward
12:00:48,Looking Right
12:00:48,Looking Right
12:00:48,Looking Right
12:00:48,Looking Right
12:00:48,Looking Right
12:00:48,Forward
12:00:48,Looking Right
12:00:48,Looking Right
12:00:48,Forward
12:00:48,Forward
12:00:48,Looking Right
12:00:48,Forward
12:00:48,Forward
12:00:48,Forward
12:00:48,Forward
12:00:48,Forward
12:00:48,Looking Right
12:00:48,Looking Right
12:00:48,Forward
12:00:48,Forward
12:00:48,Forward
12:00:48,Forward
12:00:48,Forward
12:00:48,Forward
12:00:48,Forward
12:00:48,Forward
12:00:49,Forward
12:00:49,Forward
